abbr	state	fips	year	bowen	ncslstaff	firmreport	noexpire	dyads	clients	lobbyists	definitions	prohibitions	reports	initiativestate	foldedranney6yr	termlimit	genexp	defpro	defrep	lnexp	bowen000	clients000	dyads000	lobbyists000
"ME"	"Maine"	23	2009	245.1896	169	0	0	774	378	320	6	2	7	1.0	0.161466	1.0	7900000.0	12	42.0	15.8824	0.2451896	0.378	0.774	0.32
"ME"	"Maine"	23	2010	216.9325	169	0	0	703	330	298	6	2	7	1.0	0.168911	1.0	7900000.0	12	42.0	15.8824	0.2169325	0.33	0.703	0.298
"ME"	"Maine"	23	2011	216.9325	169	0	0	864	407	354	6	2	7	1.0	0.112558	1.0	8000000.0	12	42.0	15.8949	0.2169325	0.407	0.864	0.354
"ME"	"Maine"	23	2012	187.5611	169	0	0	709	331	303	6	2	7	1.0	0.055927	1.0	8000000.0	12	42.0	15.8949	0.1875611	0.331	0.709	0.303
"ME"	"Maine"	23	2013	187.5611	169	0	0	886	423	357	6	2	7	1.0	0.027966	1.0	7900000.0	12	42.0	15.8824	0.1875611	0.423	0.886	0.357
"MD"	"Maryland"	24	1986	262.7495	328	0	0	683	510	401	5	1	7	1.0	0.34976	0.0	7200000.0	5	35.0	15.7896	0.2627495	0.51	0.683	0.401
"MD"	"Maryland"	24	1987	262.7495	328	0	0	813	612	433	5	1	7	1.0	0.353945	0.0	7700000.0	5	35.0	15.8567	0.2627495	0.612	0.813	0.433
"MD"	"Maryland"	24	1988	287.7979	447	0	0	744	545	415	5	1	7	1.0	0.35813	0.0	8400000.0	5	35.0	15.9437	0.2877979	0.545	0.744	0.415
"MD"	"Maryland"	24	1989	287.7979	447	0	0	844	601	452	5	1	7	1.0	0.366031	0.0	9000000.0	5	35.0	16.0127	0.2877979	0.601	0.844	0.452
"MD"	"Maryland"	24	1990	328.7617	447	0	0	911	660	442	5	2	7	1.0	0.373931	0.0	9800000.0	10	35.0	16.0979	0.3287618	0.66	0.911	0.442
"MD"	"Maryland"	24	1991	328.7617	447	0	0	1008	661	498	5	2	7	1.0	0.368277	0.0	1.1E7	10	35.0	16.2134	0.3287618	0.661	1.008	0.498
"MD"	"Maryland"	24	1992	321.9293	447	0	0	1128	698	484	5	0	7	1.0	0.362327	0.0	1.1E7	0	35.0	16.2134	0.3219293	0.698	1.128	0.484
"MD"	"Maryland"	24	1993	321.9293	447	0	0	1208	698	510	5	0	7	1.0	0.348772	0.0	1.1E7	0	35.0	16.2134	0.3219293	0.698	1.208	0.51
"MD"	"Maryland"	24	1994	276.7488	447	0	0	1184	735	490	5	1	7	1.0	0.335512	0.0	1.2E7	5	35.0	16.3004	0.2767488	0.735	1.184	0.49
"MD"	"Maryland"	24	1995	276.7488	447	0	0	1459	787	556	5	1	7	1.0	0.307633	0.0	1.3E7	5	35.0	16.3805	0.2767488	0.787	1.459	0.556
"MD"	"Maryland"	24	1996	297.3685	505	0	0	1611	828	593	5	1	7	1.0	0.279754	0.0	1.3E7	5	35.0	16.3805	0.2973685	0.828	1.611	0.593
"MD"	"Maryland"	24	1997	297.3685	505	0	0	1715	865	581	5	1	7	1.0	0.26543	0.0	1.4E7	5	35.0	16.4546	0.2973685	0.865	1.715	0.581
"MD"	"Maryland"	24	1998	391.7755	505	0	0	1929	905	571	5	1	7	1.0	0.251315	0.0	1.4E7	5	35.0	16.4546	0.3917755	0.905	1.929	0.571
"MD"	"Maryland"	24	1999	391.7755	505	0	0	2008	864	602	5	1	7	1.0	0.239924	0.0	1.6E7	5	35.0	16.5881	0.3917755	0.864	2.008	0.602
"MD"	"Maryland"	24	2000	522.5129	505	0	0	2074	924	609	5	1	7	1.0	0.228236	0.0	1.7E7	5	35.0	16.6487	0.5225129	0.924	2.074	0.609
"MD"	"Maryland"	24	2001	522.5129	505	0	0	1962	1123	582	5	1	7	1.0	0.23176	0.0	1.9E7	5	35.0	16.76	0.5225129	1.123	1.962	0.582
"MD"	"Maryland"	24	2002	610.4504	505	0	0	2339	1030	722	5	1	7	1.0	0.235283	0.0	2.1E7	5	35.0	16.86	0.6104504	1.03	2.339	0.722
"MD"	"Maryland"	24	2003	610.4504	850	0	0	2435	1056	724	5	1	7	1.0	0.213843	0.0	2.2E7	5	35.0	16.9065	0.6104504	1.056	2.435	0.724
"MD"	"Maryland"	24	2004	536.3734	850	0	0	2555	1059	755	5	1	7	1.0	0.192489	0.0	2.2E7	5	35.0	16.9065	0.5363734	1.059	2.555	0.755
"MD"	"Maryland"	24	2005	536.3734	850	0	0	2525			5	1	7	1.0	0.168411	0.0	2.4E7	5	35.0	16.9936	0.5363734		2.525	
"MD"	"Maryland"	24	2006	738.2109	850	0	0	2484	1159	687	5	1	7	1.0	0.144333	0.0	2.6E7	5	35.0	17.0736	0.7382109	1.159	2.484	0.687
"MD"	"Maryland"	24	2007	738.2109	850	0	0	2809	1410	714	5	1	7	1.0	0.144167	0.0	2.8E7	5	35.0	17.1477	0.7382109	1.41	2.809	0.714
"MD"	"Maryland"	24	2008	650.6655	850	0	0	2789	1201	722	5	1	7	1.0	0.144	0.0	3.0E7	5	35.0	17.2167	0.6506655	1.201	2.789	0.722
"MD"	"Maryland"	24	2009	650.6655	562	0	0	2737	1267	675	5	1	7	1.0	0.169017	0.0	3.2E7	5	35.0	17.2813	0.6506655	1.267	2.737	0.675
"MD"	"Maryland"	24	2010	693.5266	562	0	0	2666	1213	655	5	1	7	1.0	0.194034	0.0	3.2E7	5	35.0	17.2813	0.6935266	1.213	2.666	0.655
"MD"	"Maryland"	24	2011	693.5266	562	0	0	2758	1269	699	5	1	7	1.0	0.220527	0.0	3.2E7	5	35.0	17.2813	0.6935266	1.269	2.758	0.699
"MD"	"Maryland"	24	2012	648.1805	562	0	0	2943	1307	723	5	1	7	1.0	0.247021	0.0	3.6E7	5	35.0	17.399	0.6481805	1.307	2.943	0.723
"MD"	"Maryland"	24	2013	648.1805	562	0	0	3121	1330	659	5	1	7	1.0	0.248717	0.0	3.4E7	5	35.0	17.3419	0.6481805	1.33	3.121	0.659
"MA"	"Massachusetts"	25	1986	698.7903	595	0	0				3	1	7	1.0	0.301727	0.0	1.1E7	3	21.0	16.2134	0.6987903			
"MA"	"Massachusetts"	25	1987	698.7903	595	0	0				3	1	7	1.0	0.30712	0.0	1.3E7	3	21.0	16.3805	0.6987903			
"MA"	"Massachusetts"	25	1988	752.4106	782	0	0				2	1	6	1.0	0.312513	0.0	1.4E7	2	12.0	16.4546	0.7524106			
"MA"	"Massachusetts"	25	1989	752.4106	782	0	0	823	513	494	2	1	6	1.0	0.313551	0.0	1.6E7	2	12.0	16.5881	0.7524106	0.513	0.823	0.494
"MA"	"Massachusetts"	25	1990	700.2728	782	0	0				3	0	7	1.0	0.314684	0.0	1.7E7	0	21.0	16.6487	0.7002727			
"MA"	"Massachusetts"	25	1991	700.2728	782	0	0				3	0	7	1.0	0.280834	0.0	1.8E7	0	21.0	16.7059	0.7002727			
"MA"	"Massachusetts"	25	1992	552.9489	782	0	0				3	0	7	1.0	0.246081	0.0	1.8E7	0	21.0	16.7059	0.5529488			
"MA"	"Massachusetts"	25	1993	552.9489	782	0	0				3	0	7	1.0	0.215105	0.0	1.9E7	0	21.0	16.76	0.5529488			
"MA"	"Massachusetts"	25	1994	524.0682	782	0	0				3	0	7	1.0	0.184012	0.0	2.0E7	0	21.0	16.8112	0.5240682			
"MA"	"Massachusetts"	25	1995	524.0682	782	0	0				3	0	7	1.0	0.143453	0.0	2.2E7	0	21.0	16.9065	0.5240682			
"MA"	"Massachusetts"	25	1996	550.7841	850	0	0				3	1	7	1.0	0.103157	0.0	2.3E7	3	21.0	16.951	0.5507841			
"MA"	"Massachusetts"	25	1997	550.7841	850	0	0				3	1	7	1.0	0.103485	0.0	2.4E7	3	21.0	16.9936	0.5507841			
"MA"	"Massachusetts"	25	1998	561.4925	850	0	0				3	0	6	1.0	0.104503	0.0	2.5E7	0	18.0	17.0344	0.5614925			
"MA"	"Massachusetts"	25	1999	561.4925	850	0	0				3	0	6	1.0	0.108388	0.0	2.6E7	0	18.0	17.0736	0.5614925			
"MA"	"Massachusetts"	25	2000	526.3605	850	0	0				4	0	7	1.0	0.110989	0.0	2.7E7	0	28.0	17.1113	0.5263605			
"MA"	"Massachusetts"	25	2001	526.3605	850	0	0				4	0	7	1.0	0.128408	0.0	2.9E7	0	28.0	17.1828	0.5263605			
"MA"	"Massachusetts"	25	2002	591.1843	850	0	0				4	0	7	1.0	0.143601	0.0	2.8E7	0	28.0	17.1477	0.5911843			
"MA"	"Massachusetts"	25	2003	591.1843	935	0	0				4	0	7	1.0	0.155169	0.0	2.8E7	0	28.0	17.1477	0.5911843			
"MA"	"Massachusetts"	25	2004	499.5791	935	0	0				4	0	7	1.0	0.166951	0.0	3.2E7	0	28.0	17.2813	0.4995791			
"MA"	"Massachusetts"	25	2005	499.5791	935	0	0				4	0	7	1.0	0.169493	0.0	3.4E7	0	28.0	17.3419	0.4995791			
"MA"	"Massachusetts"	25	2006	466.432	935	0	0	2234	1024	664	4	0	7	1.0	0.173435	0.0	3.5E7	0	28.0	17.3709	0.466432	1.024	2.234	0.664
"MA"	"Massachusetts"	25	2007	466.432	935	0	0	2221	1046	725	4	0	7	1.0	0.199906	0.0	4.0E7	0	28.0	17.5044	0.466432	1.046	2.221	0.725
"MA"	"Massachusetts"	25	2008	472.4774	935	0	0	2531	1131	760	4	0	7	1.0	0.22831	0.0	4.1E7	0	28.0	17.5291	0.4724774	1.131	2.531	0.76
"MA"	"Massachusetts"	25	2009	472.4774	903	0	0	2187	1017	720	4	0	7	1.0	0.257731	0.0	4.2E7	0	28.0	17.5532	0.4724774	1.017	2.187	0.72
"MA"	"Massachusetts"	25	2010	477.2202	903	0	0	5165	1335	1427	4	0	7	1.0	0.287152	0.0	4.2E7	0	28.0	17.5532	0.4772202	1.335	5.165	1.427
"MA"	"Massachusetts"	25	2011	477.2202	903	0	0	5751	1339	1524	4	0	7	1.0	0.30978	0.0	4.4E7	0	28.0	17.5997	0.4772202	1.339	5.751	1.524
"MA"	"Massachusetts"	25	2012	429.8815	903	0	0				4	0	7	1.0	0.332408	0.0	4.6E7	0	28.0	17.6441	0.4298815			
"MA"	"Massachusetts"	25	2013	429.8815	903	0	0				4	0	7	1.0	0.327675	0.0	4.6E7	0	28.0	17.6441	0.4298815			
"MI"	"Michigan"	26	1986	1461.195	1047	0	0				5	1	4	1.0	0.046413	0.0	1.6E7	5	20.0	16.5881	1.461195			
"MI"	"Michigan"	26	1987	1461.195	1047	0	0				5	1	4	1.0	0.05035	0.0	1.7E7	5	20.0	16.6487	1.461195			
"MI"	"Michigan"	26	1988	1507.93	1287	0	0				5	1	6	1.0	0.054286	0.0	1.8E7	5	30.0	16.7059	1.50793			
"MI"	"Michigan"	26	1989	1507.93	1287	0	1	10242	1265	2644	5	1	6	1.0	0.036811	0.0	1.9E7	5	30.0	16.76	1.50793	1.265	10.242	2.644
"MI"	"Michigan"	26	1990	1710.199	1287	0	0				6	0	4	1.0	0.042362	0.0	2.0E7	0	24.0	16.8112	1.710199			
"MI"	"Michigan"	26	1991	1710.199	1287	0	0				6	0	4	1.0	0.042369	0.0	2.1E7	0	24.0	16.86	1.710199			
"MI"	"Michigan"	26	1992	1577.547	1287	0	0				6	0	5	1.0	0.039726	0.0	2.2E7	0	30.0	16.9065	1.577547			
"MI"	"Michigan"	26	1993	1577.547	1287	0	0				6	0	5	1.0	0.026308	0.0	2.3E7	0	30.0	16.951	1.577547			
"MI"	"Michigan"	26	1994	1460.453	1287	0	0				6	0	5	1.0	0.01289	0.0	2.6E7	0	30.0	17.0736	1.460453			
"MI"	"Michigan"	26	1995	1460.453	1287	0	0				6	0	5	1.0	0.025254	0.0	3.1E7	0	30.0	17.2495	1.460453			
"MI"	"Michigan"	26	1996	1315.684	1359	0	0				6	0	5	1.0	0.063399	0.0	3.2E7	0	30.0	17.2813	1.315684			
"MI"	"Michigan"	26	1997	1315.684	1359	0	0				6	0	5	1.0	0.071379	0.0	3.3E7	0	30.0	17.312	1.315684			
"MI"	"Michigan"	26	1998	1351.04	1359	0	0				6	0	5	1.0	0.079157	1.0	3.4E7	0	30.0	17.3419	1.35104			
"MI"	"Michigan"	26	1999	1351.04	1359	0	0				6	0	5	1.0	0.107168	1.0	3.5E7	0	30.0	17.3709	1.35104			
"MI"	"Michigan"	26	2000	1571.275	1359	0	0				6	0	5	1.0	0.13518	1.0	3.9E7	0	30.0	17.4791	1.571275			
"MI"	"Michigan"	26	2001	1571.275	1359	0	0				6	0	5	1.0	0.137572	1.0	4.2E7	0	30.0	17.5532	1.571275			
"MI"	"Michigan"	26	2002	1552.913	1359	0	0				6	0	5	1.0	0.13954	1.0	4.4E7	0	30.0	17.5997	1.552913			
"MI"	"Michigan"	26	2003	1552.913	1153	0	0				6	0	5	1.0	0.138064	1.0	4.5E7	0	30.0	17.6222	1.552913			
"MI"	"Michigan"	26	2004	1362.33	1153	0	0				6	0	5	1.0	0.13679	1.0	4.6E7	0	30.0	17.6441	1.36233			
"MI"	"Michigan"	26	2005	1362.33	1153	0	0				6	0	5	1.0	0.108923	1.0	4.6E7	0	30.0	17.6441	1.36233			
"MI"	"Michigan"	26	2006	1290.911	1153	0	0	2272	1287	1080	6	0	5	1.0	0.081463	1.0	4.7E7	0	30.0	17.6657	1.29091	1.287	2.272	1.08
"MI"	"Michigan"	26	2007	1290.911	1153	0	0	2366	1335	1105	6	0	5	1.0	0.047862	1.0	4.8E7	0	30.0	17.6867	1.29091	1.335	2.366	1.105
"MI"	"Michigan"	26	2008	1255.12	1153	0	0	2429	1378	1117	6	0	5	1.0	0.014685	1.0	5.0E7	0	30.0	17.7275	1.25512	1.378	2.429	1.117
"MI"	"Michigan"	26	2009	1255.12	973	0	0	2416	1375	1126	6	0	5	1.0	0.004514	1.0	5.0E7	0	30.0	17.7275	1.25512	1.375	2.416	1.126
"MI"	"Michigan"	26	2010	1141.694	973	0	0	2504	1398	1185	6	0	5	1.0	0.005034	1.0	5.2E7	0	30.0	17.7668	1.141694	1.398	2.504	1.185
"MI"	"Michigan"	26	2011	1141.694	973	0	0	2660	1450	1258	6	0	5	1.0	0.026797	1.0	5.2E7	0	30.0	17.7668	1.141694	1.45	2.66	1.258
"MI"	"Michigan"	26	2012	1079.181	973	0	0	2866	1451	1195	6	0	5	1.0	0.058601	1.0	5.2E7	0	30.0	17.7668	1.079181	1.451	2.866	1.195
"MI"	"Michigan"	26	2013	1079.181	973	0	0	2672	1356	1102	6	0	5	1.0	0.094407	1.0	5.4E7	0	30.0	17.8045	1.079181	1.356	2.672	1.102
"MN"	"Minnesota"	27	1986	478.6169	420	0	0				2	0	5	0.0	0.096148	0.0	7900000.0	0	10.0	15.8824	0.478617			
"MN"	"Minnesota"	27	1987	478.6169	420	0	0				2	0	5	0.0	0.126506	0.0	8400000.0	0	10.0	15.9437	0.478617			
"MN"	"Minnesota"	27	1988	516.5491	602	0	0				4	0	4	0.0	0.156554	0.0	8800000.0	0	16.0	15.9903	0.5165491			
"MN"	"Minnesota"	27	1989	516.5491	602	0	0	1874	893	1139	4	0	4	0.0	0.157531	0.0	9700000.0	0	16.0	16.0876	0.5165491	0.893	1.874	1.139
"MN"	"Minnesota"	27	1990	574.27	602	0	0				4	0	5	0.0	0.158819	0.0	1.0E7	0	20.0	16.1181	0.57427			
"MN"	"Minnesota"	27	1991	574.27	602	0	0				4	0	5	0.0	0.161317	0.0	1.2E7	0	20.0	16.3004	0.57427			
"MN"	"Minnesota"	27	1992	587.8945	602	0	0				5	0	5	0.0	0.162798	0.0	1.2E7	0	25.0	16.3004	0.5878945			
"MN"	"Minnesota"	27	1993	587.8945	602	0	0				5	0	5	0.0	0.1382	0.0	1.3E7	0	25.0	16.3805	0.5878945			
"MN"	"Minnesota"	27	1994	524.4655	602	0	0				5	1	5	0.0	0.113913	0.0	1.4E7	5	25.0	16.4546	0.5244654			
"MN"	"Minnesota"	27	1995	524.4655	602	0	0				5	1	5	0.0	0.080677	0.0	1.5E7	5	25.0	16.5236	0.5244654			
"MN"	"Minnesota"	27	1996	533.3529	638	0	0				5	2	5	0.0	0.046198	0.0	1.6E7	10	25.0	16.5881	0.5333529			
"MN"	"Minnesota"	27	1997	533.3529	638	0	0				5	2	5	0.0	0.035468	0.0	1.7E7	10	25.0	16.6487	0.5333529			
"MN"	"Minnesota"	27	1998	563.9355	638	0	0				5	3	5	0.0	0.02569	0.0	1.7E7	15	25.0	16.6487	0.5639355			
"MN"	"Minnesota"	27	1999	563.9355	638	0	0				5	3	5	0.0	0.01445	0.0	1.8E7	15	25.0	16.7059	0.5639355			
"MN"	"Minnesota"	27	2000	557.6102	638	0	0	2031	931	950	5	3	5	0.0	0.004611	0.0	2.1E7	15	25.0	16.86	0.5576102	0.931	2.031	0.95
"MN"	"Minnesota"	27	2001	557.6102	638	0	0	2721	1118	1190	5	3	5	0.0	0.005177	0.0	2.2E7	15	25.0	16.9065	0.5576102	1.118	2.721	1.19
"MN"	"Minnesota"	27	2002	551.2771	638	0	0	3395	1280	1427	5	3	5	0.0	0.005765	0.0	2.3E7	15	25.0	16.951	0.5512771	1.28	3.395	1.427
"MN"	"Minnesota"	27	2003	551.2771	602	0	0	3377	1292	1436	5	3	5	0.0	0.000043	0.0	2.5E7	15	25.0	17.0344	0.5512771	1.292	3.377	1.436
"MN"	"Minnesota"	27	2004	514.1526	602	0	0	2940	1183	1322	5	3	5	0.0	0.00587	0.0	2.5E7	15	25.0	17.0344	0.5141526	1.183	2.94	1.322
"MN"	"Minnesota"	27	2005	514.1526	602	0	0	3074	1236	1350	5	3	5	0.0	0.008059	0.0	2.6E7	15	25.0	17.0736	0.5141526	1.236	3.074	1.35
"MN"	"Minnesota"	27	2006	480.9756	602	0	0	3224	1254	1392	5	3	5	0.0	0.011026	0.0	2.7E7	15	25.0	17.1113	0.4809756	1.254	3.224	1.392
"MN"	"Minnesota"	27	2007	480.9756	602	0	0	3386	1302	1427	5	3	5	0.0	0.000586	0.0	2.8E7	15	25.0	17.1477	0.4809756	1.302	3.386	1.427
"MN"	"Minnesota"	27	2008	491.1082	602	0	0	3043	1227	1316	5	3	5	0.0	0.011897	0.0	3.0E7	15	25.0	17.2167	0.4911082	1.227	3.043	1.316
"MN"	"Minnesota"	27	2009	491.1082	590	0	0	3599	1366	1478	5	3	5	0.0	0.031115	0.0	3.2E7	15	25.0	17.2813	0.4911082	1.366	3.599	1.478
"MN"	"Minnesota"	27	2010	492.8306	590	0	0	3626	1341	1459	5	3	5	0.0	0.050021	0.0	3.2E7	15	25.0	17.2813	0.4928306	1.341	3.626	1.459
"MN"	"Minnesota"	27	2011	492.8306	590	0	0	3485	1326	1437	5	3	5	0.0	0.047477	0.0	3.3E7	15	25.0	17.312	0.4928306	1.326	3.485	1.437
"MN"	"Minnesota"	27	2012	424.624	590	0	0	3336	1224	1292	5	3	5	0.0	0.044932	0.0	3.3E7	15	25.0	17.312	0.424624	1.224	3.336	1.292
"MN"	"Minnesota"	27	2013	424.624	590	0	0	1975	1359	826	5	3	5	0.0	0.059241	0.0	3.5E7	15	25.0	17.3709	0.424624	1.359	1.975	0.826
"MS"	"Mississippi"	28	1986	132.1175	130	0	0				2	0	2	0.0	0.372796	0.0	3500000.0	0	4.0	15.0683	0.1321175			
"MS"	"Mississippi"	28	1987	167.0019	130	0	0				2	0	2	0.0	0.370727	0.0	3600000.0	0	4.0	15.0964	0.1670019			
"MS"	"Mississippi"	28	1988	167.0019	124	0	0				2	0	2	0.0	0.363473	0.0	3800000.0	0	4.0	15.1505	0.1670019			
"MS"	"Mississippi"	28	1989	181.3878	124	0	0	147	97	131	2	0	2	0.0	0.35538	0.0	4100000.0	0	4.0	15.2265	0.1813878	0.097	0.147	0.131
"MS"	"Mississippi"	28	1990	181.3878	124	0	0				1	1	5	0.0	0.345115	0.0	4400000.0	1	5.0	15.2971	0.1813878			
"MS"	"Mississippi"	28	1991	174.5455	124	0	0				1	1	5	0.0	0.334344	0.0	4700000.0	1	5.0	15.3631	0.1745455			
"MS"	"Mississippi"	28	1992	174.5455	124	0	0				1	0	5	1.0	0.298484	0.0	5200000.0	0	5.0	15.4642	0.1745455			
"MS"	"Mississippi"	28	1993	183.552	124	0	0	386	252	243	1	0	5	1.0	0.260908	0.0	5600000.0	0	5.0	15.5383	0.183552	0.252	0.386	0.243
"MS"	"Mississippi"	28	1994	183.552	124	0	0				2	0	5	1.0	0.226679	0.0	6100000.0	0	10.0	15.6238	0.183552			
"MS"	"Mississippi"	28	1995	197.33	124	0	0	462	299	316	2	0	5	1.0	0.187957	0.0	6700000.0	0	10.0	15.7176	0.19733	0.299	0.462	0.316
"MS"	"Mississippi"	28	1996	197.33	132	0	0	492	307	308	5	0	7	1.0	0.149263	0.0	7400000.0	0	35.0	15.817	0.19733	0.307	0.492	0.308
"MS"	"Mississippi"	28	1997	202.2872	132	0	0	491	303	288	5	0	7	1.0	0.111066	0.0	8000000.0	0	35.0	15.8949	0.2022872	0.303	0.491	0.288
"MS"	"Mississippi"	28	1998	202.2872	132	0	0	528	327	308	5	0	7	1.0	0.097712	0.0	8500000.0	0	35.0	15.9556	0.2022872	0.327	0.528	0.308
"MS"	"Mississippi"	28	1999	225.9786	132	0	0	538	351	321	5	0	7	1.0	0.08728	0.0	9100000.0	0	35.0	16.0238	0.2259786	0.351	0.538	0.321
"MS"	"Mississippi"	28	2000	225.9786	132	0	0	631	391	338	5	0	7	1.0	0.103012	0.0	1.0E7	0	35.0	16.1181	0.2259786	0.391	0.631	0.338
"MS"	"Mississippi"	28	2001	241.6644	132	0	0	614	403	326	5	0	7	1.0	0.124064	0.0	1.1E7	0	35.0	16.2134	0.2416644	0.403	0.614	0.326
"MS"	"Mississippi"	28	2002	241.6644	132	0	0	663	436	341	5	0	7	1.0	0.147794	0.0	1.1E7	0	35.0	16.2134	0.2416644	0.436	0.663	0.341
"MS"	"Mississippi"	28	2003	240.5939	150	0	0	632	428	337	5	0	7	1.0	0.168871	0.0	1.2E7	0	35.0	16.3004	0.2405939	0.428	0.632	0.337
"MS"	"Mississippi"	28	2004	240.5939	150	0	0	778	504	401	5	0	7	1.0	0.164702	0.0	1.3E7	0	35.0	16.3805	0.2405939	0.504	0.778	0.401
"MS"	"Mississippi"	28	2005	232.693	150	0	0	844	540	419	5	0	7	1.0	0.157222	0.0	1.3E7	0	35.0	16.3805	0.232693	0.54	0.844	0.419
"MS"	"Mississippi"	28	2006	232.693	150	0	0	868	564	422	5	0	7	1.0	0.125285	0.0	1.5E7	0	35.0	16.5236	0.232693	0.564	0.868	0.422
"MS"	"Mississippi"	28	2007	233.9641	150	0	0	976	612	469	5	0	7	1.0	0.0914	0.0	1.7E7	0	35.0	16.6487	0.2339641	0.612	0.976	0.469
"MS"	"Mississippi"	28	2008	233.9641	150	0	0	1061	646	493	5	0	7	1.0	0.056936	0.0	1.7E7	0	35.0	16.6487	0.2339641	0.646	1.061	0.493
"MS"	"Mississippi"	28	2009	241.93	164	0	0	1075	663	484	5	0	7	1.0	0.025135	0.0	1.7E7	0	35.0	16.6487	0.24193	0.663	1.075	0.484
"MS"	"Mississippi"	28	2010	241.93	164	0	0	993	626	468	5	0	7	1.0	0.018431	0.0	1.8E7	0	35.0	16.7059	0.24193	0.626	0.993	0.468
"MS"	"Mississippi"	28	2011	225.8911	164	0	0	1016	657	454	5	0	7	1.0	0.014355	0.0	1.8E7	0	35.0	16.7059	0.2258911	0.657	1.016	0.454
"MS"	"Mississippi"	28	2012	225.8911	164	0	0	1044	673	452	5	0	7	1.0	0.020901	0.0	1.7E7	0	35.0	16.6487	0.2258911	0.673	1.044	0.452
"MS"	"Mississippi"	28	2013	226.7991	164	0	0	1062	662	469	5	0	7	1.0	0.053068	0.0	1.7E7	0	35.0	16.6487	0.2267991	0.662	1.062	0.469
"MO"	"Missouri"	29	1986	269.5327	212	0	0				1	0	4	1.0	0.071435	0.0	6100000.0	0	4.0	15.6238	0.2695327			
"MO"	"Missouri"	29	1987	269.5327	212	0	0				1	0	4	1.0	0.066527	0.0	6600000.0	0	4.0	15.7026	0.2695327			
"MO"	"Missouri"	29	1988	287.8588	368	0	0				1	0	5	1.0	0.061619	0.0	6900000.0	0	5.0	15.747	0.2878588			
"MO"	"Missouri"	29	1989	287.8588	368	0	0	689	458	348	1	0	5	1.0	0.055055	0.0	7200000.0	0	5.0	15.7896	0.2878588	0.458	0.689	0.348
"MO"	"Missouri"	29	1990	280.4681	368	0	0				3	0	5	1.0	0.048491	0.0	7700000.0	0	15.0	15.8567	0.2804681			
"MO"	"Missouri"	29	1991	280.4681	368	0	0				3	0	5	1.0	0.044959	0.0	8500000.0	0	15.0	15.9556	0.2804681			
"MO"	"Missouri"	29	1992	267.1896	368	0	0				7	0	5	1.0	0.041682	0.0	9500000.0	0	35.0	16.0668	0.2671896			
"MO"	"Missouri"	29	1993	267.1896	368	0	0				7	0	5	1.0	0.063643	0.0	9900000.0	0	35.0	16.108	0.2671896			
"MO"	"Missouri"	29	1994	256.6095	368	0	0				7	0	5	1.0	0.086319	0.0	1.1E7	0	35.0	16.2134	0.2566095			
"MO"	"Missouri"	29	1995	256.6095	368	0	0				7	0	5	1.0	0.108948	0.0	1.1E7	0	35.0	16.2134	0.2566095			
"MO"	"Missouri"	29	1996	297.3867	476	0	0				7	0	5	1.0	0.131578	0.0	1.2E7	0	35.0	16.3004	0.2973867			
"MO"	"Missouri"	29	1997	297.3867	476	0	0				7	0	5	1.0	0.154609	0.0	1.3E7	0	35.0	16.3805	0.2973867			
"MO"	"Missouri"	29	1998	320.5684	476	0	0				7	0	5	1.0	0.177006	1.0	1.4E7	0	35.0	16.4546	0.3205684			
"MO"	"Missouri"	29	1999	320.5684	476	0	0				7	0	5	1.0	0.172414	1.0	1.5E7	0	35.0	16.5236	0.3205684			
"MO"	"Missouri"	29	2000	318.0334	476	0	0				7	0	5	1.0	0.166987	1.0	1.6E7	0	35.0	16.5881	0.3180334			
"MO"	"Missouri"	29	2001	318.0334	476	0	0				7	0	5	1.0	0.139057	1.0	1.7E7	0	35.0	16.6487	0.3180334			
"MO"	"Missouri"	29	2002	350.9112	476	0	0	3505	1587	1067	7	0	5	1.0	0.109748	1.0	1.9E7	0	35.0	16.76	0.3509112	1.587	3.505	1.067
"MO"	"Missouri"	29	2003	350.9112	321	0	0	3958	1700	1061	7	0	5	1.0	0.075694	1.0	1.9E7	0	35.0	16.76	0.3509112	1.7	3.958	1.061
"MO"	"Missouri"	29	2004	290.4093	321	0	0	3836	1707	1016	7	0	5	1.0	0.04202	1.0	1.9E7	0	35.0	16.76	0.2904093	1.707	3.836	1.016
"MO"	"Missouri"	29	2005	290.4093	321	0	0	4444	1905	1098	7	0	5	1.0	0.018254	1.0	2.1E7	0	35.0	16.86	0.2904093	1.905	4.444	1.098
"MO"	"Missouri"	29	2006	264.7924	321	0	0	4471	1928	1094	7	0	5	1.0	0.077744	1.0	2.2E7	0	35.0	16.9065	0.2647924	1.928	4.471	1.094
"MO"	"Missouri"	29	2007	264.7924	321	0	0	4963	2261	1214	7	0	5	1.0	0.107167	1.0	2.2E7	0	35.0	16.9065	0.2647924	2.261	4.963	1.214
"MO"	"Missouri"	29	2008	285.7396	321	0	0	4487	2265	1056	7	0	5	1.0	0.133987	1.0	2.4E7	0	35.0	16.9936	0.2857396	2.265	4.487	1.056
"MO"	"Missouri"	29	2009	285.7396	474	0	0	4487	2265	1056	7	0	5	1.0	0.133653	1.0	2.5E7	0	35.0	17.0344	0.2857396	2.265	4.487	1.056
"MO"	"Missouri"	29	2010	295.3154	474	0	0	3431	1795	815	7	0	5	1.0	0.133203	1.0	2.6E7	0	35.0	17.0736	0.2953154	1.795	3.431	0.815
